33,2,305.52,0.72,407.98,109.48,1,1,1.0
33,3,97.3,0.0,218.19,59.24,1,1,1.0
34,4,198.55,56.82,146.44,65.63,1,1,1.0
34,6,687.4,123.44,254.89999999999998,107.66,1,1,1.0
34,5,407.1,373.27,447.69999999999993,165.01999999999998,1,1,1.0
34,2,305.48,0.72,408.02,109.37,1,1,1.0
34,3,97.3,0.0,218.19,59.02,1,1,1.0
35,4,183.03,54.26,142.26000000000002,64.57,1,1,1.0
35,6,649.5,116.06,239.70000000000005,102.84,1,1,1.0
35,5,468.2,398.3,444.3,141.7,1,1,1.0
35,2,305.44,0.72,408.06,109.26,1,1,1.0
35,3,97.3,0.0,218.19,58.8,1,1,1.0
36,4,169.32,51.69,138.07,63.519999999999996,1,1,1.0
36,6,611.5,108.68,230.89999999999998,97.78999999999999,1,1,1.0
36,5,544.31,422.5,391.3900000000001,117.5,1,1,1.0
36,2,305.41,0.72,408.09,109.15,1,1,1.0
36,3,97.3,0.0,218.19,58.58,1,1,1.0
37,4,155.61,49.13,133.88,62.46,1,1,1.0
37,6,576.2,101.3,223.39999999999998,98.2,1,1,1.0
37,5,618.6,444.9,341.4,95.10000000000002,1,1,1.0
37,2,305.37,0.72,408.13,109.04,1,1,1.0
37,3,97.3,0.0,218.19,58.36,1,1,1.0
38,4,141.89,46.56,129.7,61.39999999999999,1,1,1.0
38,6,542.9,103.73,217.0,84.01,1,1,1.0
38,5,725.2,481.4,234.79999999999995,58.60000000000002,1,1,1.0
38,2,305.33,0.72,408.17,108.92,1,1,1.0
38,3,97.3,0.0,218.19,58.14,1,1,1.0
39,4,128.18,43.99,125.51999999999998,60.35,1,1,1.0
39,6,511.6,97.57,206.89999999999998,82.6,1,1,1.0
39,5,725.2,481.4,234.79999999999995,58.60000000000002,1,1,1.0
39,2,305.29,0.72,408.21,108.81,1,1,1.0
39,3,97.3,0.0,218.19,57.92,1,1,1.0
40,4,114.47,41.43,121.33000000000001,59.29,1,1,1.0
40,6,479.9,91.42,202.0,81.17999999999999,1,1,1.0
40,2,305.26,0.72,408.24,108.7,1,1,1.0
40,3,97.3,0.0,218.19,57.7,1,1,1.0
41,4,100.76,38.86,117.14,58.239999999999995,1,1,1.0
41,6,448.8,85.27,198.2,78.42999999999999,1,1,1.0
41,2,305.22,0.72,408.28,108.59,1,1,1.0
41,3,97.3,0.0,218.19,57.48,1,1,1.0
42,4,90.05,37.33,114.67,57.39,1,1,1.0
42,6,424.7,77.2,186.8,81.39999999999999,1,1,1.0
42,2,305.18,0.72,408.32,108.48,1,1,1.0
42,3,97.3,0.0,218.19,57.26,1,1,1.0
43,4,79.33,35.8,112.21,56.540000000000006,1,1,1.0
43,6,399.55,68.82,180.95,81.4,1,1,1.0
43,2,305.14,0.72,408.36,108.37,1,1,1.0
43,3,97.3,0.0,218.19,57.04,1,1,1.0
44,4,68.62,34.27,109.75,55.699999999999996,1,1,1.0
44,6,370.7,65.94,174.2,79.27000000000001,1,1,1.0
44,2,305.1,0.72,408.4,108.26,1,1,1.0
44,3,97.3,0.0,218.19,56.82,1,1,1.0
45,4,57.91,32.74,107.28,54.85,1,1,1.0
45,6,347.95,63.07,169.59999999999997,77.13,1,1,1.0
45,2,305.07,0.72,408.43,108.15,1,1,1.0
45,3,97.3,0.0,218.19,56.6,1,1,1.0
46,4,47.2,31.21,104.80999999999999,53.99999999999999,1,1,1.0
46,6,325.2,60.19,165.0,75.0,1,1,1.0
46,2,305.03,0.72,408.47,108.04,1,1,1.0
46,3,97.3,0.0,218.19,55.96,1,1,1.0
47,4,36.49,29.68,102.34,53.15,1,1,1.0
47,6,306.63,57.32,155.47000000000003,72.87,1,1,1.0
47,2,304.99,0.72,408.51,107.92,1,1,1.0
47,3,97.3,0.0,218.19,55.32,1,1,1.0
48,4,25.78,28.15,99.88,52.309999999999995,1,1,1.0
48,6,283.4,54.44,151.3,70.74000000000001,1,1,1.0
48,2,304.95,0.72,408.55,107.81,1,1,1.0
48,3,97.3,0.0,218.19,54.68,1,1,1.0
49,4,15.07,26.62,97.41,51.459999999999994,1,1,1.0
49,6,263.7,51.57,146.3,68.6,1,1,1.0
49,2,304.92,0.72,408.58,107.7,1,1,1.0
49,3,97.3,0.0,218.19,54.04,1,1,1.0
50,4,4.36,25.09,94.94,50.61,1,1,1.0
50,6,245.24,48.06,142.26999999999998,67.56,1,1,1.0
50,2,304.88,0.72,408.62,107.59,1,1,1.0
50,3,97.3,0.0,218.19,53.4,1,1,1.0
51,4,1.8,22.4,87.8,49.800000000000004,1,1,1.0
51,6,228.17,46.06,137.89000000000001,66.50999999999999,1,1,1.0
51,2,304.84,0.72,408.66,107.48,1,1,1.0
51,3,97.3,0.0,218.19,52.76,1,1,1.0
52,4,1.8,22.4,78.4,47.699999999999996,1,1,1.0
52,6,211.1,44.05,133.50000000000003,65.47,1,1,1.0
52,2,304.8,0.72,408.7,107.37,1,1,1.0
52,3,97.3,0.0,218.19,52.12,1,1,1.0
53,4,0.9,21.35,69.89999999999999,48.74999999999999,1,1,1.0
53,6,195.73,42.04,129.57000000000002,64.41999999999999,1,1,1.0
53,2,304.76,0.72,408.74,107.26,1,1,1.0
53,3,97.3,0.0,218.19,51.48,1,1,1.0
54,4,0.0,20.3,61.4,49.8,1,1,1.0
54,6,180.37,40.04,125.63,63.37,1,1,1.0
54,2,304.73,0.72,408.77,107.15,1,1,1.0
54,3,97.3,0.0,218.19,50.84,1,1,1.0
55,4,0.0,20.3,48.8,42.5,1,1,1.0
55,6,165.0,38.03,121.69999999999999,62.33,1,1,1.0
55,2,304.69,0.72,408.81,107.04,1,1,1.0
55,3,97.3,0.0,218.19,50.2,1,1,1.0
56,4,0.0,20.3,42.0,40.95,1,1,1.0
56,6,151.98,36.03,115.52000000000001,61.28,1,1,1.0
56,2,304.65,0.72,408.85,106.92,1,1,1.0
56,3,97.3,0.0,218.19,50.2,1,1,1.0
57,4,0.0,20.3,35.2,39.400000000000006,1,1,1.0
57,6,138.96,34.02,112.35999999999999,60.24,1,1,1.0
57,2,304.61,0.72,408.89,106.81,1,1,1.0
57,3,97.3,0.0,218.19,50.2,1,1,1.0
58,4,0.0,21.3,24.4,37.400000000000006,1,1,1.0
58,6,125.93,32.01,109.20999999999998,59.199999999999996,1,1,1.0
58,2,304.58,0.72,408.92,106.7,1,1,1.0
58,3,97.3,0.0,218.19,50.2,1,1,1.0
59,4,0.0,21.3,17.4,35.349999999999994,1,1,1.0
59,6,112.91,30.01,106.05000000000001,58.14999999999999,1,1,1.0
59,2,304.54,0.72,408.96,106.59,1,1,1.0
59,3,97.3,0.0,218.19,50.2,1,1,1.0
60,4,0.0,21.3,10.4,33.3,1,1,1.0
60,6,102.9,28.3,101.0,57.60000000000001,1,1,1.0
60,2,304.5,0.72,409.0,106.48,1,1,1.0
60,3,97.3,0.0,218.19,50.2,1,1,1.0
